"feature","Estimate_group","pvalue","fdr","sign_group","method","vs","fold_change","log2FC"
"1700065D16Rik","Group_safe",0.750083070838248,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.68277790695398,0.750844782324904
"1700065J18Rik","Group_safe",0.808538327598944,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.08903175691416,0.123046024646705
"1700066B19Rik","Group_safe",0.165420351304753,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",2.70695196498788,1.43666928707684
"1700066M21Rik","Group_safe",0.223763458615175,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.867360113220213,-0.205296994529909
"1700067K01Rik","Group_safe",0.226439072522551,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.701525019674707,-0.511433536848396
"1700071M16Rik","Group_safe",0.530106774624347,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.567263231971214,-0.817909738320545
"1700073E17Rik","Group_safe",0.855706717775036,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.741912360379607,-0.430679318706022
"1700084C01Rik","Group_safe",0.618745552424116,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.43648944476871,-1.19598132800621
"1700084E18Rik","Group_safe",0.723601470287186,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.18458488527623,0.244381583279865
"1700086L19Rik","Group_safe",0.130065479109041,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.228533119918907,-2.12952483341049
"1700086O06Rik","Group_safe",0.389625514337471,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.799383827671485,-0.323039708986845
"1700088E04Rik","Group_safe",0.974678161366756,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.992808878885974,-0.0104120770545839
"1700092C10Rik","Group_safe",0.868483101122744,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.15799386473738,0.211627609686039
"1700092M07Rik","Group_safe",0.896708338895501,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.11208169218214,0.153262770594818
"1700093K21Rik","Group_safe",0.126591079448001,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.782389469628431,-0.354041142052582
"1700094D03Rik","Group_safe",0.97017908900101,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00433498378102,0.00624054302840912
"1700096K18Rik","Group_safe",0.970975383582638,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.992698422920078,-0.0105725944943886
"1700101E01Rik","Group_safe",0.16713275162624,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.347895186740544,-1.5232753760146
"1700101I11Rik","Group_safe",0.479963829665627,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.34713410408389,0.429893474903161
"1700102H20Rik","Group_safe",0.854421063788047,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.859554769880347,-0.218338525320967
"1700102P08Rik","Group_safe",0.866295954204928,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04596294896109,0.0648317480506101
"1700104L18Rik","Group_safe",0.383678601873757,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",4.26350836789745,2.09204108817013
"1700105P06Rik","Group_safe",0.570508379875853,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.575817733082517,-0.79631587556527
"1700108F19Rik","Group_safe",0.714497365756245,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.14079517245755,0.190039781804775
"1700109H08Rik","Group_safe",0.585251331015878,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.851184976774962,-0.232455407069323
"1700109K24Rik","Group_safe",0.303582767280462,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.816342927623107,-0.292752771058215
"1700110C19Rik","Group_safe",0.57579481260745,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.674195258095329,-0.568761614623103
"1700112E06Rik","Group_safe",0.484503933406464,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.88114525178757,-0.182548236058629
"1700112H15Rik","Group_safe",0.683121351109978,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.788290888960425,-0.343199994875066
"1700112J16Rik","Group_safe",0.929051656189984,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.05788511712539,0.0811829639806471
"1700113A16Rik","Group_safe",0.912554496221785,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.991067117409771,-0.0129453314459487
"1700113H08Rik","Group_safe",0.560509628530682,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",2.25790066503852,1.17498201701938
"1700116B05Rik","Group_safe",0.768656609217877,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.2984953831304,0.376840884446265
"1700119H24Rik","Group_safe",0.937129821807982,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.10936974582116,0.149740286652216
"1700120C14Rik","Group_safe",0.593513681077021,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.32695002386735,0.408114036362628
"1700120K04Rik","Group_safe",0.384646664382704,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.792776750494826,-0.335013441189461
"1700123M08Rik","Group_safe",0.418937119808082,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.860544695979479,-0.216677968289142
"1700123O20Rik","Group_safe",0.556655037096787,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04727028075306,0.0666338227659652
"1700124L16Rik","Group_safe",0.302108341947695,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.532210637404784,-0.909930748792992
"1700125H03Rik","Group_safe",0.981692671344338,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.989034181551891,-0.0159077127267972
"1700125H20Rik","Group_safe",0.756133498371928,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.41587183798177,0.501690681327539
"1810008I18Rik","Group_safe",0.607151791814197,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.73470343739729,0.794689042649969
"1810009A15Rik","Group_safe",0.888461654211218,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.17456606940491,0.232127867306646
"1810010D01Rik","Group_safe",0.487230913700781,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.336837475972796,-1.56987543572199
"1810010H24Rik","Group_safe",0.511495431661952,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.15765575782066,0.211206315228751
"1810011O10Rik","Group_safe",0.394963900016488,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.916417118485607,-0.125923686742782
"1810012K16Rik","Group_safe",0.736476765668899,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.755574923888947,-0.404353272702345
"1810013L24Rik","Group_safe",0.504999808368385,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.961094171946614,-0.0572502957884152
"1810014B01Rik","Group_safe",0.17842992868849,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.861768436792769,-0.214627835748002
"1810019D21Rik","Group_safe",0.880879222383578,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.15425383390221,0.206960524366932
"1810020O05Rik","Group_safe",0.0589596949572053,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.211292510427497,-2.24268646514697
"1810021B22Rik","Group_safe",0.732155872432112,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.06124483812312,0.0857575365511852
"1810022K09Rik","Group_safe",8.77833879048186e-05,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.829635176503992,-0.269451029217453
"1810024B03Rik","Group_safe",0.361900973019491,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.773963902472053,-0.369661813968563
"1810026B05Rik","Group_safe",0.374615901312289,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.942465065322385,-0.0854889523896014
"1810026J23Rik","Group_safe",0.267170875826682,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.05986649963834,0.0838825549402266
"1810030O07Rik","Group_safe",0.81045641874211,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.990298690956075,-0.014064362656577
"1810032O08Rik","Group_safe",0.533808638753837,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.932990230368498,-0.100066120640675
"1810034E14Rik","Group_safe",0.844814260084598,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.965246238940584,-0.0510310671367932
"1810037I17Rik","Group_safe",0.342349155159124,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.944121651711353,-0.0829553295660808
"1810041H14Rik","Group_safe",0.791451023741653,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.60012381444725,0.678183542348871
"1810041L15Rik","Group_safe",0.47802261235413,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.19399924916984,0.255801929383885
"1810043G02Rik","Group_safe",0.312634685452956,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.07049427990273,0.0982770868228971
"1810043H04Rik","Group_safe",0.669388589899623,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.03748242216784,0.0530868934078889
"1810044D09Rik","Group_safe",0.803611621296637,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.07083620657476,0.0987378245944764
"1810046K07Rik","Group_safe",0.396676949876597,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",2.60945267649815,1.38374723832536
"1810053B23Rik","Group_safe",0.827655433098581,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.849788340658122,-0.234824545293707
"1810055G02Rik","Group_safe",0.944135377553472,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.995764118779596,-0.00612406441148269
"1810058I24Rik","Group_safe",0.823508532506033,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.977042566817409,-0.0335066774238787
"1810062G17Rik","Group_safe",0.265827417169804,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.77394080110267,-0.369704876349564
"1810062O18Rik","Group_safe",0.722205664575629,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.25333137537107,0.325767907396129
"2010001A14Rik","Group_safe",0.483301378996386,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.10253270325143,0.140821449541451
"2010003K11Rik","Group_safe",0.972015010889596,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02422934680927,0.0345388017210595
"2010005H15Rik","Group_safe",0.264816407165793,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",2.87944809459574,1.52579231601067
"2010009K17Rik","Group_safe",0.781772845947103,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.40384748832865,0.489386212150143
"2010010A06Rik","Group_safe",0.457209091092759,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",2.29312767082116,1.19731667979137
"2010012O05Rik","Group_safe",0.101741961437184,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.892314446087894,-0.164375898339823
"2010107E04Rik","Group_safe",0.453017769603891,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.95827231238509,-0.0614924098004555
"2010107G12Rik","Group_safe",0.695974541652441,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.849426155791198,-0.235439561609071
"2010107G23Rik","Group_safe",0.281296346084606,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.13963987553116,0.188578006964465
"2010109A12Rik","Group_safe",0.28456688679005,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.334121981980081,-1.58155319377564
"2010111I01Rik","Group_safe",0.486246743599816,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04758180551717,0.0670629081782913
"2010204K13Rik","Group_safe",0.921568185681376,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.986667643903004,-0.0193638959615396
"2010310C07Rik","Group_safe",0.507114926531712,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.576532570355112,-0.794525981784842
"2010315B03Rik","Group_safe",0.721420835639579,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.957283933574817,-0.0629811985923791
"2010320M18Rik","Group_safe",0.967949141122356,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00589037704305,0.00847308733641963
"2200002D01Rik","Group_safe",0.79821679369417,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.981708126098053,-0.0266339375791457
"2210010C04Rik","Group_safe",0.360936184236197,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.29266342146615,0.3703466808768
"2210011C24Rik","Group_safe",0.960680447469977,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.991096662777857,-0.012902322935302
"2210013O21Rik","Group_safe",0.843321678634805,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01294862415756,0.0185610038007335
"2210015D19Rik","Group_safe",0.359385505020484,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.925558973511784,-0.111603178176272
"2210016F16Rik","Group_safe",0.5232304618805,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.07465770041426,0.103877206275766
"2210016L21Rik","Group_safe",0.881530187337866,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01246242377257,0.0178683652388004
"2210018M11Rik","Group_safe",0.108594068961365,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.817855641588245,-0.290081877079686
"2210404O09Rik","Group_safe",0.955736359570455,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00835900190268,0.0120093670674317
"2210406O10Rik","Group_safe",0.729194185154852,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.837666768151591,-0.255551654717325
"2210408F21Rik","Group_safe",0.0289619871241355,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.37731980372029,0.461863581747902
"2210408I21Rik","Group_safe",0.554336492466357,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.928852355463549,-0.106478801797955
"2210409D07Rik","Group_safe",0.52542534459349,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.785766425574688,-0.347827569610122
"2210409E12Rik","Group_safe",0.383678601873757,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",4.26350836789745,2.09204108817013
"2210416O15Rik","Group_safe",0.465878123171969,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.17951555149566,0.238194440126983
"2300005B03Rik","Group_safe",0.404689305328019,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.332541676629168,-1.58839293352677
"2300009A05Rik","Group_safe",0.824580352985315,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.973485094128332,-0.0387692061233767
"2310001H17Rik","Group_safe",0.752928385041996,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.953907865299123,-0.0680781669113936
"2310002F09Rik","Group_safe",0.802336509079153,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.11418559777509,0.155989572612471
"2310002L09Rik","Group_safe",0.48940013654257,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.844015216166746,-0.244659086369092
"2310007B03Rik","Group_safe",0.761383132582356,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.18981208982504,0.250733742874433
"2310008N11Rik","Group_safe",0.586307476722629,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.653080451439769,-0.614667369970342
"2310009A05Rik","Group_safe",0.315152386914612,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.09229775588336,0.12736618261433
"2310009B15Rik","Group_safe",0.98150406918049,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00175455875237,0.00252907515375639
"2310010G23Rik","Group_safe",0.973986631885517,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.993046906518,-0.0100662299004384
"2310010J17Rik","Group_safe",0.706801984430968,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.920648713458636,-0.119277314278778
"2310011J03Rik","Group_safe",0.899376579501142,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01091687584558,0.0156643743570167
"2310015A10Rik","Group_safe",0.873211136308609,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01279984337353,0.0183490867704278
"2310020H05Rik","Group_safe",0.446632110074179,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.808781497140515,-0.306178102454748
"2310022A10Rik","Group_safe",0.783355295594477,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.984728958461073,-0.0222014100073602
"2310022B05Rik","Group_safe",0.0934629844436739,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.08576446629554,0.118711174816949
"2310030G06Rik","Group_safe",0.166039000308392,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.884799137086088,-0.176578116324494
"2310033P09Rik","Group_safe",0.558801646551333,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.948943564027466,-0.0756058056586527
"2310034G01Rik","Group_safe",0.180617396968822,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.84401949021958,0.882853904300079
"2310034O05Rik","Group_safe",0.546747403498954,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",2.02347946251931,1.01683820632293
"2310035C23Rik","Group_safe",0.393602836264497,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.933094865359856,-0.0999043312521427
"2310036O22Rik","Group_safe",0.917623774425284,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.992942556984674,-0.0102178364997217
"2310039H08Rik","Group_safe",0.684134984221523,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.945435383060371,-0.080949236103115
"2310039L15Rik","Group_safe",0.544475041386816,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.838661953332558,-0.253838686520074
"2310040G24Rik","Group_safe",0.53491753522537,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.27418452450554,0.34957422053926
"2310043L19Rik","Group_safe",0.645370535630556,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.10948656538654,0.149892198253657
"2310045N01Rik","Group_safe",0.764718777196322,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02509976556692,0.0357643236668451
"2310047M10Rik","Group_safe",0.921754618625977,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.989995492027398,-0.0145061390330189
"2310057M21Rik","Group_safe",0.599702582033692,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.03524162846695,0.0499675363295691
"2310061I04Rik","Group_safe",0.377613590957167,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.06421918773138,0.089795320469021
"2310065F04Rik","Group_safe",0.206695319820775,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.693522230899075,-0.527985965916274
"2310067B10Rik","Group_safe",0.168992789486649,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.05996973788209,0.0840230764576669
"2310068J16Rik","Group_safe",0.882936129453016,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.08308864907356,0.115151330060473
"2310069B03Rik","Group_safe",0.608024632971076,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.46887364771858,0.554710300829677
"2410002F23Rik","Group_safe",0.775953251302081,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.985840344810192,-0.0205740714085816
"2410004B18Rik","Group_safe",0.423135824390149,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.951334060181988,-0.0719760636434128
"2410004P03Rik","Group_safe",0.304807788454589,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.431879238161625,-1.21130013171409
